venue_id,pickup_point_id,label,suburb,street,latitude,longitude,candidate_pickup_point,source_dataset,official_event_role,nearby_road_count,nearby_major_road_count,nearby_crossing_count,nearby_signal_count,access_complexity_score,distance_to_venue_km,complexity_band,walk_band,safety_score,accessibility_score,driver_access_score,base_congestion_score,notes
brisbane_showgrounds,showgrounds_osm_130_unnamed_service_road,UNNAMED SERVICE ROAD SHOWGROUNDS CANDIDATE 130 | HERSTON,Herston,Unnamed Service Road,-27.459986,153.016593,1,local_road_showgrounds_candidates,raw_road_candidate,505,352,0,0,1478.9,1.864,Very High,1.5-2km,45,63.9,96,35,Generated from road geometry within 2 km of Brisbane Showgrounds. Road class: service. Requires final human review before preferred event use.
brisbane_showgrounds,showgrounds_osm_131_unnamed_service_road,UNNAMED SERVICE ROAD SHOWGROUNDS CANDIDATE 131 | HERSTON,Herston,Unnamed Service Road,-27.459313,153.016107,1,local_road_showgrounds_candidates,raw_road_candidate,330,347,0,0,1459.9,1.866,Very High,1.5-2km,45,63.9,96,35,Generated from road geometry within 2 km of Brisbane Showgrounds. Road class: service. Requires final human review before preferred event use.
brisbane_showgrounds,showgrounds_osm_132_wickham_terrace,WICKHAM TERRACE SHOWGROUNDS CANDIDATE 132 | FORTITUDE VALLEY,Fortitude Valley,Wickham Terrace,-27.465634,153.023444,1,local_road_showgrounds_candidates,raw_road_candidate,244,337,0,0,1406.1,1.871,Very High,1.5-2km,45,69.4,96,35,Generated from road geometry within 2 km of Brisbane Showgrounds. Road class: tertiary. Requires final human review before preferred event use.
brisbane_showgrounds,showgrounds_osm_133_parkland_boulevard,PARKLAND BOULEVARD SHOWGROUNDS CANDIDATE 133 | FORTITUDE VALLEY,Fortitude Valley,Parkland Boulevard,-27.461696,153.017917,1,local_road_showgrounds_candidates,raw_road_candidate,380,314,0,0,1318.8,1.874,Very High,1.5-2km,45,69.4,96,35,Generated from road geometry within 2 km of Brisbane Showgrounds. Road class: tertiary. Requires final human review before preferred event use.
brisbane_showgrounds,showgrounds_osm_134_turbot_street,TURBOT STREET SHOWGROUNDS CANDIDATE 134 | FORTITUDE VALLEY,Fortitude Valley,Turbot Street,-27.466171,153.024596,1,local_road_showgrounds_candidates,raw_road_candidate,181,194,0,0,862.8,1.875,Very High,1.5-2km,45,69.4,96,35,Generated from road geometry within 2 km of Brisbane Showgrounds. Road class: primary. Requires final human review before preferred event use.
brisbane_showgrounds,showgrounds_osm_135_college_road,COLLEGE ROAD SHOWGROUNDS CANDIDATE 135 | FORTITUDE VALLEY,Fortitude Valley,College Road,-27.460561,153.016835,1,local_road_showgrounds_candidates,raw_road_candidate,492,345,0,0,1436.8,1.881,Very High,1.5-2km,45,69.3,96,35,Generated from road geometry within 2 km of Brisbane Showgrounds. Road class: primary. Requires final human review before preferred event use.
brisbane_showgrounds,showgrounds_osm_136_unnamed_service_road,UNNAMED SERVICE ROAD SHOWGROUNDS CANDIDATE 136 | HERSTON,Herston,Unnamed Service Road,-27.456242,153.014316,1,local_road_showgrounds_candidates,raw_road_candidate,347,243,0,0,1065.3,1.884,Very High,1.5-2km,45,63.7,96,35,Generated from road geometry within 2 km of Brisbane Showgrounds. Road class: service. Requires final human review before preferred event use.
brisbane_showgrounds,showgrounds_osm_137_unnamed_service_road,UNNAMED SERVICE ROAD SHOWGROUNDS CANDIDATE 137 | HERSTON,Herston,Unnamed Service Road,-27.454844,153.013815,1,local_road_showgrounds_candidates,raw_road_candidate,438,165,0,0,769.1,1.888,Very High,1.5-2km,45,63.6,96,35,Generated from road geometry within 2 km of Brisbane Showgrounds. Road class: service. Requires final human review before preferred event use.
brisbane_showgrounds,showgrounds_osm_138_unnamed_service_road,UNNAMED SERVICE ROAD SHOWGROUNDS CANDIDATE 138 | FORTITUDE VALLEY,Fortitude Valley,Unnamed Service Road,-27.461293,153.017312,1,local_road_showgrounds_candidates,raw_road_candidate,408,323,0,0,1369.6,1.891,Very High,1.5-2km,45,63.6,96,35,Generated from road geometry within 2 km of Brisbane Showgrounds. Road class: service. Requires final human review before preferred event use.
brisbane_showgrounds,showgrounds_osm_139_unnamed_service_road,UNNAMED SERVICE ROAD SHOWGROUNDS CANDIDATE 139 | HERSTON,Herston,Unnamed Service Road,-27.459639,153.016012,1,local_road_showgrounds_candidates,raw_road_candidate,367,352,0,0,1479.8,1.892,Very High,1.5-2km,45,63.6,96,35,Generated from road geometry within 2 km of Brisbane Showgrounds. Road class: service. Requires final human review before preferred event use.
brisbane_showgrounds,showgrounds_osm_140_harlin_lane,HARLIN LANE SHOWGROUNDS CANDIDATE 140 | HERSTON,Herston,Harlin Lane,-27.459164,153.015697,1,local_road_showgrounds_candidates,raw_road_candidate,343,327,0,0,1368.8,1.892,Very High,1.5-2km,45,69.2,96,35,Generated from road geometry within 2 km of Brisbane Showgrounds. Road class: unclassified. Requires final human review before preferred event use.
brisbane_showgrounds,showgrounds_osm_141_unnamed_service_road,UNNAMED SERVICE ROAD SHOWGROUNDS CANDIDATE 141 | HERSTON,Herston,Unnamed Service Road,-27.455717,153.014034,1,local_road_showgrounds_candidates,raw_road_candidate,354,218,0,0,970.6,1.893,Very High,1.5-2km,45,63.6,96,35,Generated from road geometry within 2 km of Brisbane Showgrounds. Road class: service. Requires final human review before preferred event use.
brisbane_showgrounds,showgrounds_osm_142_blamey_street,BLAMEY STREET SHOWGROUNDS CANDIDATE 142 | HERSTON,Herston,Blamey Street,-27.453200,153.013384,1,local_road_showgrounds_candidates,raw_road_candidate,394,165,0,0,753.3,1.895,Very High,1.5-2km,45,69.2,96,35,Generated from road geometry within 2 km of Brisbane Showgrounds. Road class: tertiary. Requires final human review before preferred event use.
brisbane_showgrounds,showgrounds_osm_143_wickham_terrace,WICKHAM TERRACE SHOWGROUNDS CANDIDATE 143 | FORTITUDE VALLEY,Fortitude Valley,Wickham Terrace,-27.465210,153.022141,1,local_road_showgrounds_candidates,raw_road_candidate,345,399,0,0,1642.5,1.895,Very High,1.5-2km,45,69.2,96,35,Generated from road geometry within 2 km of Brisbane Showgrounds. Road class: tertiary. Requires final human review before preferred event use.
brisbane_showgrounds,showgrounds_osm_144_unnamed_service_road,UNNAMED SERVICE ROAD SHOWGROUNDS CANDIDATE 144 | FORTITUDE VALLEY,Fortitude Valley,Unnamed Service Road,-27.460947,153.016965,1,local_road_showgrounds_candidates,raw_road_candidate,470,344,0,0,1449.5,1.895,Very High,1.5-2km,45,63.6,96,35,Generated from road geometry within 2 km of Brisbane Showgrounds. Road class: service. Requires final human review before preferred event use.
brisbane_showgrounds,showgrounds_osm_145_wickham_terrace,WICKHAM TERRACE SHOWGROUNDS CANDIDATE 145 | FORTITUDE VALLEY,Fortitude Valley,Wickham Terrace,-27.465564,153.022780,1,local_road_showgrounds_candidates,raw_road_candidate,381,363,0,0,1505.8,1.896,Very High,1.5-2km,45,69.1,96,35,Generated from road geometry within 2 km of Brisbane Showgrounds. Road class: tertiary. Requires final human review before preferred event use.
brisbane_showgrounds,showgrounds_osm_146_wickham_terrace,WICKHAM TERRACE SHOWGROUNDS CANDIDATE 146 | FORTITUDE VALLEY,Fortitude Valley,Wickham Terrace,-27.464960,153.021685,1,local_road_showgrounds_candidates,raw_road_candidate,334,425,0,0,1741.4,1.896,Very High,1.5-2km,45,69.1,96,35,Generated from road geometry within 2 km of Brisbane Showgrounds. Road class: tertiary. Requires final human review before preferred event use.
brisbane_showgrounds,showgrounds_osm_147_wickham_terrace,WICKHAM TERRACE SHOWGROUNDS CANDIDATE 147 | FORTITUDE VALLEY,Fortitude Valley,Wickham Terrace,-27.464729,153.021278,1,local_road_showgrounds_candidates,raw_road_candidate,323,399,0,0,1642.6,1.898,Very High,1.5-2km,45,69.1,96,35,Generated from road geometry within 2 km of Brisbane Showgrounds. Road class: tertiary. Requires final human review before preferred event use.
brisbane_showgrounds,showgrounds_osm_148_school_street,SCHOOL STREET SHOWGROUNDS CANDIDATE 148 | HERSTON,Herston,School Street,-27.452897,153.013307,1,local_road_showgrounds_candidates,raw_road_candidate,379,157,0,0,723.0,1.898,Very High,1.5-2km,45,69.1,96,35,Generated from road geometry within 2 km of Brisbane Showgrounds. Road class: residential. Requires final human review before preferred event use.
brisbane_showgrounds,showgrounds_osm_149_wickham_terrace,WICKHAM TERRACE SHOWGROUNDS CANDIDATE 149 | FORTITUDE VALLEY,Fortitude Valley,Wickham Terrace,-27.464548,153.020932,1,local_road_showgrounds_candidates,raw_road_candidate,313,338,0,0,1411.0,1.902,Very High,1.5-2km,45,69.1,96,35,Generated from road geometry within 2 km of Brisbane Showgrounds. Road class: tertiary. Requires final human review before preferred event use.
brisbane_showgrounds,showgrounds_osm_150_unnamed_service_road,UNNAMED SERVICE ROAD SHOWGROUNDS CANDIDATE 150 | FORTITUDE VALLEY,Fortitude Valley,Unnamed Service Road,-27.466027,153.023610,1,local_road_showgrounds_candidates,raw_road_candidate,281,324,0,0,1373.8,1.902,Very High,1.5-2km,45,63.5,96,35,Generated from road geometry within 2 km of Brisbane Showgrounds. Road class: service. Requires final human review before preferred event use.
brisbane_showgrounds,showgrounds_osm_151_albert_street,ALBERT STREET SHOWGROUNDS CANDIDATE 151 | FORTITUDE VALLEY,Fortitude Valley,Albert Street,-27.464380,153.020590,1,local_road_showgrounds_candidates,raw_road_candidate,283,330,0,0,1380.8,1.907,Very High,1.5-2km,45,69.0,96,35,Generated from road geometry within 2 km of Brisbane Showgrounds. Road class: tertiary. Requires final human review before preferred event use.
brisbane_showgrounds,showgrounds_osm_152_parkland_boulevard,PARKLAND BOULEVARD SHOWGROUNDS CANDIDATE 152 | FORTITUDE VALLEY,Fortitude Valley,Parkland Boulevard,-27.461663,153.017419,1,local_road_showgrounds_candidates,raw_road_candidate,366,325,0,0,1361.8,1.909,Very High,1.5-2km,45,69.0,96,35,Generated from road geometry within 2 km of Brisbane Showgrounds. Road class: tertiary. Requires final human review before preferred event use.
brisbane_showgrounds,showgrounds_osm_153_unnamed_service_road,UNNAMED SERVICE ROAD SHOWGROUNDS CANDIDATE 153 | HERSTON,Herston,Unnamed Service Road,-27.460082,153.016124,1,local_road_showgrounds_candidates,raw_road_candidate,470,349,0,0,1469.0,1.909,Very High,1.5-2km,45,63.4,96,35,Generated from road geometry within 2 km of Brisbane Showgrounds. Road class: service. Requires final human review before preferred event use.
brisbane_showgrounds,showgrounds_osm_154_college_road,COLLEGE ROAD SHOWGROUNDS CANDIDATE 154 | FORTITUDE VALLEY,Fortitude Valley,College Road,-27.460501,153.016368,1,local_road_showgrounds_candidates,raw_road_candidate,485,352,0,0,1464.6,1.915,Very High,1.5-2km,45,68.9,96,35,Generated from road geometry within 2 km of Brisbane Showgrounds. Road class: primary. Requires final human review before preferred event use.
brisbane_showgrounds,showgrounds_osm_155_unnamed_service_road,UNNAMED SERVICE ROAD SHOWGROUNDS CANDIDATE 155 | HERSTON,Herston,Unnamed Service Road,-27.455435,153.013710,1,local_road_showgrounds_candidates,raw_road_candidate,363,201,0,0,906.8,1.915,Very High,1.5-2km,45,63.3,96,35,Generated from road geometry within 2 km of Brisbane Showgrounds. Road class: service. Requires final human review before preferred event use.
brisbane_showgrounds,showgrounds_osm_156_gona_parade,GONA PARADE SHOWGROUNDS CANDIDATE 156 | HERSTON,Herston,Gona Parade,-27.456403,153.013933,1,local_road_showgrounds_candidates,raw_road_candidate,380,260,0,0,1115.4,1.926,Very High,1.5-2km,45,68.8,96,35,Generated from road geometry within 2 km of Brisbane Showgrounds. Road class: living_street. Requires final human review before preferred event use.
brisbane_showgrounds,showgrounds_osm_157_unnamed_service_road,UNNAMED SERVICE ROAD SHOWGROUNDS CANDIDATE 157 | HERSTON,Herston,Unnamed Service Road,-27.452287,153.012804,1,local_road_showgrounds_candidates,raw_road_candidate,330,95,0,0,504.9,1.941,Very High,1.5-2km,52.0,63.1,96,35,Generated from road geometry within 2 km of Brisbane Showgrounds. Road class: service. Requires final human review before preferred event use.
brisbane_showgrounds,showgrounds_osm_158_normanby_terrace,NORMANBY TERRACE SHOWGROUNDS CANDIDATE 158 | HERSTON,Herston,Normanby Terrace,-27.457363,153.014154,1,local_road_showgrounds_candidates,raw_road_candidate,422,308,0,0,1298.4,1.943,Very High,1.5-2km,45,68.6,96,35,Generated from road geometry within 2 km of Brisbane Showgrounds. Road class: residential. Requires final human review before preferred event use.
brisbane_showgrounds,showgrounds_osm_159_turbot_street,TURBOT STREET SHOWGROUNDS CANDIDATE 159 | FORTITUDE VALLEY,Fortitude Valley,Turbot Street,-27.466619,153.023998,1,local_road_showgrounds_candidates,raw_road_candidate,287,267,0,0,1142.7,1.945,Very High,1.5-2km,45,68.6,96,35,Generated from road geometry within 2 km of Brisbane Showgrounds. Road class: primary. Requires final human review before preferred event use.
brisbane_showgrounds,showgrounds_osm_160_albert_street,ALBERT STREET SHOWGROUNDS CANDIDATE 160 | FORTITUDE VALLEY,Fortitude Valley,Albert Street,-27.464786,153.020557,1,local_road_showgrounds_candidates,raw_road_candidate,347,329,0,0,1378.3,1.945,Very High,1.5-2km,45,68.6,96,35,Generated from road geometry within 2 km of Brisbane Showgrounds. Road class: tertiary. Requires final human review before preferred event use.
ballymore_stadium,ballymore_osm_001_windsor_road,WINDSOR ROAD BALLYMORE CANDIDATE 001 | KELVIN GROVE,Kelvin Grove,Windsor Road,-27.444909,153.007443,1,local_road_ballymore_candidates,raw_road_candidate,17,31,0,0,213.7,1.026,High,1-1.5km,78.5,78.7,96,39.2,Generated from road geometry within 2 km of Ballymore Stadium. Road class: secondary. Requires final human review before preferred event use.
ballymore_stadium,ballymore_osm_002_windsor_road,WINDSOR ROAD BALLYMORE CANDIDATE 002 | KELVIN GROVE,Kelvin Grove,Windsor Road,-27.445385,153.007177,1,local_road_ballymore_candidates,raw_road_candidate,26,35,0,0,230.7,1.078,Very High,1-1.5km,76.9,78.1,96,35,Generated from road geometry within 2 km of Ballymore Stadium. Road class: secondary. Requires final human review before preferred event use.
ballymore_stadium,ballymore_osm_003_windsor_road,WINDSOR ROAD BALLYMORE CANDIDATE 003 | KELVIN GROVE,Kelvin Grove,Windsor Road,-27.445846,153.006930,1,local_road_ballymore_candidates,raw_road_candidate,33,40,0,0,251.5,1.127,Very High,1-1.5km,75.0,77.6,96,35,Generated from road geometry within 2 km of Ballymore Stadium. Road class: secondary. Requires final human review before preferred event use.
ballymore_stadium,ballymore_osm_004_windsor_road,WINDSOR ROAD BALLYMORE CANDIDATE 004 | KELVIN GROVE,Kelvin Grove,Windsor Road,-27.446421,153.006602,1,local_road_ballymore_candidates,raw_road_candidate,39,41,0,0,257.5,1.192,Very High,1-1.5km,74.2,76.9,96,35,Generated from road geometry within 2 km of Ballymore Stadium. Road class: secondary. Requires final human review before preferred event use.
ballymore_stadium,ballymore_osm_005_windsor_road,WINDSOR ROAD BALLYMORE CANDIDATE 005 | KELVIN GROVE,Kelvin Grove,Windsor Road,-27.446940,153.005770,1,local_road_ballymore_candidates,raw_road_candidate,36,44,0,0,272.4,1.292,Very High,1-1.5km,72.5,75.8,96,35,Generated from road geometry within 2 km of Ballymore Stadium. Road class: secondary. Requires final human review before preferred event use.
ballymore_stadium,ballymore_osm_006_windsor_road,WINDSOR ROAD BALLYMORE CANDIDATE 006 | KELVIN GROVE,Kelvin Grove,Windsor Road,-27.447348,153.005655,1,local_road_ballymore_candidates,raw_road_candidate,34,44,0,0,273.7,1.329,Very High,1-1.5km,72.2,75.4,96,35,Generated from road geometry within 2 km of Ballymore Stadium. Road class: secondary. Requires final human review before preferred event use.
ballymore_stadium,ballymore_osm_007_musk_avenue,MUSK AVENUE BALLYMORE CANDIDATE 007 | KELVIN GROVE,Kelvin Grove,Musk Avenue,-27.451850,153.015558,1,local_road_ballymore_candidates,raw_road_candidate,195,15,0,0,163.9,1.341,High,1-1.5km,80.8,75.2,96,59.2,Generated from road geometry within 2 km of Ballymore Stadium. Road class: residential. Requires final human review before preferred event use.
ballymore_stadium,ballymore_osm_008_school_street,SCHOOL STREET BALLYMORE CANDIDATE 008 | KELVIN GROVE,Kelvin Grove,School Street,-27.451416,153.012133,1,local_road_ballymore_candidates,raw_road_candidate,280,74,0,0,388.4,1.35,Very High,1-1.5km,63.0,75.2,96,35,Generated from road geometry within 2 km of Ballymore Stadium. Road class: residential. Requires final human review before preferred event use.
ballymore_stadium,ballymore_osm_009_broadhurst_street,BROADHURST STREET BALLYMORE CANDIDATE 009 | KELVIN GROVE,Kelvin Grove,Broadhurst Street,-27.450277,153.009151,1,local_road_ballymore_candidates,raw_road_candidate,127,45,0,0,278.3,1.352,Very High,1-1.5km,71.7,75.1,96,35,Generated from road geometry within 2 km of Ballymore Stadium. Road class: residential. Requires final human review before preferred event use.
ballymore_stadium,ballymore_osm_010_windsor_road,WINDSOR ROAD BALLYMORE CANDIDATE 010 | KELVIN GROVE,Kelvin Grove,Windsor Road,-27.447782,153.005675,1,local_road_ballymore_candidates,raw_road_candidate,35,41,0,0,263.4,1.359,Very High,1-1.5km,72.8,75.1,96,35,Generated from road geometry within 2 km of Ballymore Stadium. Road class: secondary. Requires final human review before preferred event use.
ballymore_stadium,ballymore_osm_011_victoria_park_road,VICTORIA PARK ROAD BALLYMORE CANDIDATE 011 | KELVIN GROVE,Kelvin Grove,Victoria Park Road,-27.452025,153.016059,1,local_road_ballymore_candidates,raw_road_candidate,185,13,0,0,157.0,1.359,Medium,1-1.5km,81.2,75.0,96,61.8,Generated from road geometry within 2 km of Ballymore Stadium. Road class: residential. Requires final human review before preferred event use.
ballymore_stadium,ballymore_osm_012_kelvin_grove_road,KELVIN GROVE ROAD BALLYMORE CANDIDATE 012 | KELVIN GROVE,Kelvin Grove,Kelvin Grove Road,-27.451238,153.011015,1,local_road_ballymore_candidates,raw_road_candidate,251,61,0,0,339.7,1.367,Very High,1-1.5km,58.8,75.0,96,35,Generated from road geometry within 2 km of Ballymore Stadium. Road class: primary. Requires final human review before preferred event use.
ballymore_stadium,ballymore_osm_013_unnamed_service_road,UNNAMED SERVICE ROAD BALLYMORE CANDIDATE 013 | KELVIN GROVE,Kelvin Grove,Unnamed Service Road,-27.451517,153.011427,1,local_road_ballymore_candidates,raw_road_candidate,294,73,0,0,401.8,1.382,Very High,1-1.5km,63.0,69.2,96,35,Generated from road geometry within 2 km of Ballymore Stadium. Road class: service. Requires final human review before preferred event use.
ballymore_stadium,ballymore_osm_014_windsor_road,WINDSOR ROAD BALLYMORE CANDIDATE 014 | KELVIN GROVE,Kelvin Grove,Windsor Road,-27.448216,153.005692,1,local_road_ballymore_candidates,raw_road_candidate,36,41,0,0,264.4,1.389,Very High,1-1.5km,72.6,74.7,96,35,Generated from road geometry within 2 km of Ballymore Stadium. Road class: secondary. Requires final human review before preferred event use.
ballymore_stadium,ballymore_osm_015_robinson_place,ROBINSON PLACE BALLYMORE CANDIDATE 015 | KELVIN GROVE,Kelvin Grove,Robinson Place,-27.452139,153.013659,1,local_road_ballymore_candidates,raw_road_candidate,282,89,0,0,447.0,1.393,Very High,1-1.5km,58.2,74.7,96,35,Generated from road geometry within 2 km of Ballymore Stadium. Road class: residential. Requires final human review before preferred event use.
ballymore_stadium,ballymore_osm_016_broadhurst_street,BROADHURST STREET BALLYMORE CANDIDATE 016 | KELVIN GROVE,Kelvin Grove,Broadhurst Street,-27.450808,153.009325,1,local_road_ballymore_candidates,raw_road_candidate,206,51,0,0,302.6,1.395,Very High,1-1.5km,69.5,74.7,96,35,Generated from road geometry within 2 km of Ballymore Stadium. Road class: residential. Requires final human review before preferred event use.
ballymore_stadium,ballymore_osm_017_unnamed_service_road,UNNAMED SERVICE ROAD BALLYMORE CANDIDATE 017 | KELVIN GROVE,Kelvin Grove,Unnamed Service Road,-27.451516,153.011007,1,local_road_ballymore_candidates,raw_road_candidate,301,65,0,0,371.9,1.396,Very High,1-1.5km,65.3,69.0,96,35,Generated from road geometry within 2 km of Ballymore Stadium. Road class: service. Requires final human review before preferred event use.
ballymore_stadium,ballymore_osm_018_school_street,SCHOOL STREET BALLYMORE CANDIDATE 018 | KELVIN GROVE,Kelvin Grove,School Street,-27.452003,153.012573,1,local_road_ballymore_candidates,raw_road_candidate,316,86,0,0,435.8,1.401,Very High,1-1.5km,59.0,74.6,96,35,Generated from road geometry within 2 km of Ballymore Stadium. Road class: residential. Requires final human review before preferred event use.
ballymore_stadium,ballymore_osm_019_kelvin_grove_road,KELVIN GROVE ROAD BALLYMORE CANDIDATE 019 | KELVIN GROVE,Kelvin Grove,Kelvin Grove Road,-27.451356,153.010430,1,local_road_ballymore_candidates,raw_road_candidate,272,61,0,0,356.9,1.401,Very High,1-1.5km,66.5,69.0,96,35,Generated from road geometry within 2 km of Ballymore Stadium. Road class: service. Requires final human review before preferred event use.
ballymore_stadium,ballymore_osm_020_victoria_park_road,VICTORIA PARK ROAD BALLYMORE CANDIDATE 020 | KELVIN GROVE,Kelvin Grove,Victoria Park Road,-27.452416,153.016272,1,local_road_ballymore_candidates,raw_road_candidate,179,13,0,0,158.5,1.403,Medium,1-1.5km,80.9,74.6,96,61.8,Generated from road geometry within 2 km of Ballymore Stadium. Road class: residential. Requires final human review before preferred event use.
ballymore_stadium,ballymore_osm_021_hartopp_lane,HARTOPP LANE BALLYMORE CANDIDATE 021 | KELVIN GROVE,Kelvin Grove,Hartopp Lane,-27.452398,153.014746,1,local_road_ballymore_candidates,raw_road_candidate,246,64,0,0,352.5,1.407,Very High,1-1.5km,65.5,74.5,96,35,Generated from road geometry within 2 km of Ballymore Stadium. Road class: residential. Requires final human review before preferred event use.
ballymore_stadium,ballymore_osm_022_unnamed_service_road,UNNAMED SERVICE ROAD BALLYMORE CANDIDATE 022 | KELVIN GROVE,Kelvin Grove,Unnamed Service Road,-27.451829,153.011594,1,local_road_ballymore_candidates,raw_road_candidate,333,80,0,0,429.3,1.409,Very High,1-1.5km,60.7,68.9,96,35,Generated from road geometry within 2 km of Ballymore Stadium. Road class: service. Requires final human review before preferred event use.
ballymore_stadium,ballymore_osm_023_unnamed_service_road,UNNAMED SERVICE ROAD BALLYMORE CANDIDATE 023 | KELVIN GROVE,Kelvin Grove,Unnamed Service Road,-27.451775,153.011292,1,local_road_ballymore_candidates,raw_road_candidate,328,77,0,0,418.1,1.414,Very High,1-1.5km,61.6,68.9,96,35,Generated from road geometry within 2 km of Ballymore Stadium. Road class: service. Requires final human review before preferred event use.
ballymore_stadium,ballymore_osm_024_windsor_road,WINDSOR ROAD BALLYMORE CANDIDATE 024 | KELVIN GROVE,Kelvin Grove,Windsor Road,-27.448657,153.005796,1,local_road_ballymore_candidates,raw_road_candidate,34,45,0,0,280.5,1.416,Very High,1-1.5km,71.2,74.4,96,35,Generated from road geometry within 2 km of Ballymore Stadium. Road class: secondary. Requires final human review before preferred event use.
ballymore_stadium,ballymore_osm_025_robinson_place,ROBINSON PLACE BALLYMORE CANDIDATE 025 | KELVIN GROVE,Kelvin Grove,Robinson Place,-27.452469,153.013945,1,local_road_ballymore_candidates,raw_road_candidate,254,119,0,0,562.1,1.425,Very High,1-1.5km,48.9,74.3,96,35,Generated from road geometry within 2 km of Ballymore Stadium. Road class: residential. Requires final human review before preferred event use.
ballymore_stadium,ballymore_osm_026_unnamed_service_road,UNNAMED SERVICE ROAD BALLYMORE CANDIDATE 026 | KELVIN GROVE,Kelvin Grove,Unnamed Service Road,-27.452287,153.012804,1,local_road_ballymore_candidates,raw_road_candidate,330,95,0,0,486.9,1.426,Very High,1-1.5km,56.1,68.7,96,35,Generated from road geometry within 2 km of Ballymore Stadium. Road class: service. Requires final human review before preferred event use.
ballymore_stadium,ballymore_osm_027_kelvin_grove_road,KELVIN GROVE ROAD BALLYMORE CANDIDATE 027 | KELVIN GROVE,Kelvin Grove,Kelvin Grove Road,-27.451711,153.010727,1,local_road_ballymore_candidates,raw_road_candidate,327,67,0,0,380.5,1.427,Very High,1-1.5km,64.5,68.7,96,35,Generated from road geometry within 2 km of Ballymore Stadium. Road class: service. Requires final human review before preferred event use.
ballymore_stadium,ballymore_osm_028_windsor_road,WINDSOR ROAD BALLYMORE CANDIDATE 028 | KELVIN GROVE,Kelvin Grove,Windsor Road,-27.449090,153.005968,1,local_road_ballymore_candidates,raw_road_candidate,29,44,0,0,277.5,1.438,Very High,1-1.5km,71.3,74.2,96,35,Generated from road geometry within 2 km of Ballymore Stadium. Road class: secondary. Requires final human review before preferred event use.
ballymore_stadium,ballymore_osm_029_hartopp_lane,HARTOPP LANE BALLYMORE CANDIDATE 029 | KELVIN GROVE,Kelvin Grove,Hartopp Lane,-27.452734,153.015029,1,local_road_ballymore_candidates,raw_road_candidate,264,70,0,0,376.5,1.442,Very High,1-1.5km,63.5,74.1,96,35,Generated from road geometry within 2 km of Ballymore Stadium. Road class: residential. Requires final human review before preferred event use.
ballymore_stadium,ballymore_osm_030_blythe_street,BLYTHE STREET BALLYMORE CANDIDATE 030 | KELVIN GROVE,Kelvin Grove,Blythe Street,-27.451638,153.010129,1,local_road_ballymore_candidates,raw_road_candidate,328,72,0,0,384.1,1.442,Very High,1-1.5km,62.9,74.1,96,35,Generated from road geometry within 2 km of Ballymore Stadium. Road class: residential. Requires final human review before preferred event use.
ballymore_stadium,ballymore_osm_031_ring_road,RING ROAD BALLYMORE CANDIDATE 031 | KELVIN GROVE,Kelvin Grove,Ring Road,-27.452880,153.016688,1,local_road_ballymore_candidates,raw_road_candidate,152,13,0,0,176.3,1.456,High,1-1.5km,80.5,68.4,95.8,61.8,Generated from road geometry within 2 km of Ballymore Stadium. Road class: service. Requires final human review before preferred event use.
ballymore_stadium,ballymore_osm_032_robinson_place,ROBINSON PLACE BALLYMORE CANDIDATE 032 | KELVIN GROVE,Kelvin Grove,Robinson Place,-27.452791,153.014232,1,local_road_ballymore_candidates,raw_road_candidate,274,119,0,0,563.2,1.456,Very High,1-1.5km,48.7,74.0,96,35,Generated from road geometry within 2 km of Ballymore Stadium. Road class: residential. Requires final human review before preferred event use.
ballymore_stadium,ballymore_osm_033_victoria_park_road,VICTORIA PARK ROAD BALLYMORE CANDIDATE 033 | KELVIN GROVE,Kelvin Grove,Victoria Park Road,-27.452910,153.016146,1,local_road_ballymore_candidates,raw_road_candidate,212,15,0,0,168.0,1.458,High,1-1.5km,79.8,74.0,96,59.2,Generated from road geometry within 2 km of Ballymore Stadium. Road class: residential. Requires final human review before preferred event use.
ballymore_stadium,ballymore_osm_034_kelvin_grove_road,KELVIN GROVE ROAD BALLYMORE CANDIDATE 034 | KELVIN GROVE,Kelvin Grove,Kelvin Grove Road,-27.452082,153.010906,1,local_road_ballymore_candidates,raw_road_candidate,345,79,0,0,427.3,1.459,Very High,1-1.5km,60.6,68.4,96,35,Generated from road geometry within 2 km of Ballymore Stadium. Road class: service. Requires final human review before preferred event use.
ballymore_stadium,ballymore_osm_035_windsor_road,WINDSOR ROAD BALLYMORE CANDIDATE 035 | KELVIN GROVE,Kelvin Grove,Windsor Road,-27.449559,153.006148,1,local_road_ballymore_candidates,raw_road_candidate,24,44,0,0,278.4,1.464,Very High,1-1.5km,71.1,73.9,96,35,Generated from road geometry within 2 km of Ballymore Stadium. Road class: secondary. Requires final human review before preferred event use.
ballymore_stadium,ballymore_osm_036_hampson_street,HAMPSON STREET BALLYMORE CANDIDATE 036 | KELVIN GROVE,Kelvin Grove,Hampson Street,-27.450944,153.008201,1,local_road_ballymore_candidates,raw_road_candidate,197,46,0,0,286.0,1.464,Very High,1-1.5km,70.5,73.9,96,35,Generated from road geometry within 2 km of Ballymore Stadium. Road class: residential. Requires final human review before preferred event use.
